id,task_type,start_time,end_time,queue_length_h0,queue_length_h1,queue_length_h2,queue_length_h3,is_last_main,end2end_delay,service_delay_0,queue_delay_0,service_delay_1,queue_delay_1,service_delay_2,queue_delay_2,service_delay_3,queue_delay_3,time_in_service_h0,longer_delay_prob_h0,time_in_service_h1,longer_delay_prob_h1,time_in_service_h2,longer_delay_prob_h2,time_in_service_h3,longer_delay_prob_h3
0.0,main,0.0,37.03875678676625,5.0,5.0,5.0,5.0,true,37.03875678676625,2.6174617502870454,14.473974483609776,1.761513273054458,7.09946423483245,2.088988540428243,3.492875588501299,1.8232772700861588,3.6812016459668193,,0.0,,0.0,,0.0,,0.0
1.0,main,37.03875678676625,82.79062283005997,5.0,5.0,5.0,5.0,true,45.751866043293724,2.0693141392531302,16.63550536040269,1.7738729841109802,0.0,3.1878929611207667,9.132158626466207,2.8924797902732564,10.060642181666694,,0.0,,0.0,,0.0,,0.0
2.0,main,82.79062283005997,126.4831413614675,5.0,5.0,5.0,5.0,true,43.69251853140753,4.082527930858532,15.154221495711155,2.433857976061091,0.0,1.4549217776680052,9.03882350835083,2.038551367634085,9.48961447512383,,0.0,,0.0,,0.0,,0.0
3.0,main,126.4831413614675,170.1995851514701,5.0,5.0,5.0,5.0,true,43.7164437900026,2.122831462185019,10.303350662650772,1.1589137238215699,18.697518064677155,2.216017431009675,0.883145884896777,3.4049420416675105,4.929724519094123,,0.0,,0.0,,0.0,,0.0
4.0,main,170.1995851514701,216.62069610496317,5.0,5.0,5.0,5.0,true,46.42111095349307,3.117200727331152,10.055061674007561,0.6642718288734955,15.251167339923086,1.2649087955114737,8.782750532418788,1.5227202468817325,5.763029808545781,,0.0,,0.0,,0.0,,0.0
5.0,main,216.62069610496317,268.99497339829554,5.0,5.0,5.0,5.0,true,52.37427729333237,3.4812159732865666,10.806744269251197,2.2819298045244523,10.734931314123628,2.535493884035901,10.82912982070863,3.049742981850045,8.655089245551949,,0.0,,0.0,,0.0,,0.0
6.0,main,268.99497339829554,312.9978653976256,5.0,5.0,5.0,5.0,true,44.002891999330075,3.5989856193720584,11.92493687342784,1.775718408966327,8.724220585404964,2.0195871429932026,12.97095470564085,2.0867395081531868,0.9017491553716468,,0.0,,0.0,,0.0,,0.0
7.0,main,312.9978653976256,370.9144663262401,5.0,5.0,5.0,5.0,true,57.91660092861446,2.015382419859918,14.834571760461074,2.0747835958857195,8.126699690636713,3.8299825162737307,6.410935983528134,1.841906659363076,18.782338302606092,,0.0,,0.0,,0.0,,0.0
8.0,main,370.9144663262401,415.472743113852,5.0,5.0,5.0,5.0,true,44.55827678761193,1.5988264260320761,11.13242754296482,4.323084603640268,12.276671919609555,1.8616286542356306,1.0957328561104305,3.715611822014637,8.554292963004514,,0.0,,0.0,,0.0,,0.0
9.0,main,415.472743113852,459.73568291011674,5.0,5.0,5.0,5.0,true,44.26293979626473,1.4587647787362812,12.124832067812633,5.895894432842908,6.557483100609147,7.53297184100154,8.835340954990443,1.8576526202717787,0.0,,0.0,,0.0,,0.0,,0.0
10.0,main,459.73568291011674,499.728805200564,5.0,5.0,5.0,5.0,true,39.993122290447275,3.386723077470265,9.090320137459912,1.1195979425485802,5.619598941021422,2.72786470533174,10.940989726484133,2.691903182864735,4.416124577266487,,0.0,,0.0,,0.0,,0.0
11.0,main,499.728805200564,548.5906570384429,5.0,5.0,5.0,5.0,true,48.86185183787893,4.392932434806937,10.392228468218434,2.2411198889448087,8.174770288934496,2.9220146043865043,7.590986959034353,4.2425960883739435,8.905203105179453,,0.0,,0.0,,0.0,,0.0
12.0,main,548.5906570384429,592.7506459902904,5.0,5.0,5.0,5.0,true,44.15998895184748,1.127791304735183,14.381779753340084,2.102933725293724,7.536229401459991,3.0491609861057896,11.752683640163355,1.532699785373211,2.6767103553761444,,0.0,,0.0,,0.0,,0.0
13.0,main,592.7506459902904,631.3632537800198,5.0,5.0,5.0,5.0,true,38.612607789729395,1.2864891413090618,9.25555100567783,2.040320164763557,6.284908943173377,2.308015609580252,10.060295663270722,2.6565109166942875,4.720516345260307,,0.0,,0.0,,0.0,,0.0
14.0,main,631.3632537800198,687.82950851078,5.0,5.0,5.0,5.0,true,56.46625473076017,1.8123695342044357,13.9133399049324,2.520780681110409,4.7074530661780045,1.986580824150792,17.58755096854395,1.3507544240670768,12.5874253275731,,0.0,,0.0,,0.0,,0.0
15.0,main,687.82950851078,733.5006185005079,5.0,5.0,5.0,5.0,true,45.67110998972794,1.970931746487281,9.68784176491863,1.8742998648801859,13.465220771633767,3.280644580701619,12.265450479762762,1.9507664893075116,1.175954292036181,,0.0,,0.0,,0.0,,0.0
16.0,main,733.5006185005079,774.4441331640687,5.0,5.0,5.0,5.0,true,40.94351466356079,1.9964056413637081,10.181402532330821,2.456400547135445,3.857804711820222,1.7793684540223467,4.33454258992731,2.7465454216458056,13.591044765315132,,0.0,,0.0,,0.0,,0.0
17.0,main,774.4441331640687,816.6414487664193,5.0,5.0,5.0,5.0,true,42.19731560235061,2.681393677906044,10.690590727050562,1.8837292316206913,11.998615343864572,2.0626912408109774,3.321389379180573,1.56032189783798,7.998584104079214,,0.0,,0.0,,0.0,,0.0
18.0,main,816.6414487664193,863.4907876967224,5.0,5.0,5.0,5.0,true,46.84933893030302,2.3615302134254534,6.0340033076066675,4.121302459008007,11.802881991887034,3.243527626165701,13.369379673116782,2.0864095169155235,3.8303041421778516,,0.0,,0.0,,0.0,,0.0
19.0,main,863.4907876967224,905.3870865050516,5.0,5.0,5.0,5.0,true,41.89629880832922,1.7417618203736538,10.67792277406977,2.752863243137085,11.646860911055455,4.282287436261868,3.1920014438242106,3.898001604256933,3.704599575350244,,0.0,,0.0,,0.0,,0.0
20.0,main,905.3870865050516,955.4147635308125,5.0,5.0,5.0,5.0,true,50.02767702576091,1.1306651125840972,10.241856121681053,3.3043136538146882,8.694981217708232,1.6429110953131385,10.533456738808809,2.1565828376462832,12.322910248204607,,0.0,,0.0,,0.0,,0.0
21.0,main,955.4147635308125,1009.4396458744114,5.0,5.0,5.0,5.0,true,54.02488234359896,3.833206719555733,7.931858753333245,1.4691600328427512,12.630327209427605,4.488453029926404,9.532570423611332,2.5034538557935093,11.63585231910838,,0.0,,0.0,,0.0,,0.0
22.0,main,1009.4396458744114,1054.7712377694736,5.0,5.0,5.0,5.0,true,45.33159189506216,2.434792585538844,8.01305469773115,1.5437356421675759,11.001074841665172,2.020150857872977,10.104872278259336,3.6060686073778925,6.607842384449214,,0.0,,0.0,,0.0,,0.0
23.0,main,1054.7712377694736,1091.3450994471368,5.0,5.0,5.0,5.0,true,36.57386167766322,3.876512093386964,11.686057428964432,2.5365668681090483,0.0,1.46516803902,13.468543651527852,1.471560412625422,2.0694531840294985,,0.0,,0.0,,0.0,,0.0
24.0,main,1091.3450994471368,1140.3018922794001,5.0,5.0,5.0,5.0,true,48.95679283226332,2.613511618898656,13.295009732413973,3.8252038959965375,0.0,2.8535611738743683,11.408235215630384,1.7716457807932784,13.18962541465612,,0.0,,0.0,,0.0,,0.0
25.0,main,1140.3018922794001,1187.6902622112973,5.0,5.0,5.0,5.0,true,47.38836993189716,3.8015425384223818,12.12680292548339,1.8389580281673261,0.46037653445000615,3.417318862442471,8.024725854789267,1.4166094778001934,16.302035710342125,,0.0,,0.0,,0.0,,0.0
26.0,main,1187.6902622112973,1237.2318908094408,5.0,5.0,5.0,5.0,true,49.54162859814346,4.123612244551396,8.402623645557469,3.2201471531634525,9.29349642487864,1.6042035113787279,5.2889216188916635,3.6709157677428266,13.937708231979286,,0.0,,0.0,,0.0,,0.0
27.0,main,1237.2318908094408,1279.1827934414914,5.0,5.0,5.0,5.0,true,41.950902632050656,4.622669218618739,17.12152100447247,4.086602824920419,0.0,2.498357527379767,7.874214984628452,2.2147399360731015,3.5327971359577077,,0.0,,0.0,,0.0,,0.0
28.0,main,1279.1827934414914,1318.7797734072672,5.0,5.0,5.0,5.0,true,39.596979965775745,2.942490911027562,13.426607299059015,3.2871467265615593,6.97973614870557,2.109577728114118,0.0,1.1271699995127165,9.724251152795205,,0.0,,0.0,,0.0,,0.0
29.0,main,1318.7797734072672,1371.6140136945685,5.0,5.0,5.0,5.0,true,52.83424028730133,5.228145312603601,8.745576994050452,1.753786183264765,2.9924857092764796,2.5159639119369785,18.692927215442523,2.7841398537661917,10.121215106960335,,0.0,,0.0,,0.0,,0.0
30.0,main,1371.6140136945685,1416.6164781609032,5.0,5.0,5.0,5.0,true,45.002464466334686,0.49895587641208294,7.183137694627931,3.65737895597249,15.478045966353193,2.1975976084841022,4.872624219324507,4.332275486433446,6.782448658726935,,0.0,,0.0,,0.0,,0.0
31.0,main,1416.6164781609032,1458.6721815864983,5.0,5.0,5.0,5.0,true,42.055703425595084,2.220360814268588,12.68562921832654,2.7303180754531695,7.140246828556656,1.5894931993395858,5.622863630872644,0.7296632148334083,9.337128443944493,,0.0,,0.0,,0.0,,0.0
32.0,main,1458.6721815864983,1498.8888637863079,5.0,5.0,5.0,5.0,true,40.21668219980961,2.310472513249806,10.921040828976857,1.1209094825337615,12.504919827478489,1.8050889310268303,4.590998377638471,5.8414130222583935,1.121839216647004,,0.0,,0.0,,0.0,,0.0
33.0,main,1498.8888637863079,1542.394839228289,5.0,5.0,5.0,5.0,true,43.505975441981036,2.805670851626928,15.794996905077596,1.5319800191757622,0.0,1.7415599326416213,7.169060145497724,2.319704560111859,12.143003027849545,,0.0,,0.0,,0.0,,0.0
34.0,main,1542.394839228289,1586.4551239825237,5.0,5.0,5.0,5.0,true,44.06028475423477,1.7437791712750368,9.560619725022434,5.0603062136274275,4.6517274878324315,2.291500072897179,12.881362211089709,1.1959168165794836,6.675073055911071,,0.0,,0.0,,0.0,,0.0
35.0,main,1586.4551239825237,1631.8301723380796,5.0,5.0,5.0,5.0,true,45.37504835555592,3.153202457343923,11.498710955696652,3.7230772521979816,6.706414554302,2.6660420155703832,4.250371148776139,1.9637219515252582,11.413508020143581,,0.0,,0.0,,0.0,,0.0
36.0,main,1631.8301723380796,1677.312366975219,5.0,5.0,5.0,5.0,true,45.4821946371394,1.6155805838857304,13.38056184358993,2.1086960334500873,2.4911442022589654,4.273066155756624,12.82594328808068,2.8998780114643523,5.887324518653031,,0.0,,0.0,,0.0,,0.0
37.0,main,1677.312366975219,1719.5144108002166,5.0,5.0,5.0,5.0,true,42.202043824997645,4.139844516579615,11.746430919737804,1.812624496929402,0.0,2.975670331161382,16.856689056189225,3.1100842796790857,1.5607002247211312,,0.0,,0.0,,0.0,,0.0
38.0,main,1719.5144108002166,1766.6608190759105,5.0,5.0,5.0,5.0,true,47.14640827569383,2.629720864033743,9.105114550209237,3.4370068454707052,16.987933879149068,1.6017496562915312,5.068110947816876,3.8433579647103215,4.473413568012347,,0.0,,0.0,,0.0,,0.0
39.0,main,1766.6608190759105,1810.5901507843814,5.0,5.0,5.0,5.0,true,43.929331708470954,2.2762802319680304,7.211077320425829,1.0197524105940374,12.302103131814874,3.0801209055944128,15.27723786337424,2.7627598446995307,0.0,,0.0,,0.0,,0.0,,0.0
40.0,main,1810.5901507843814,1854.0308446373024,5.0,5.0,5.0,5.0,true,43.44069385292096,1.8690606449681582,8.41401814546657,2.9098711658518823,12.923374402674881,3.329422503406704,5.269016559829424,1.7776540692232174,6.94827636150012,,0.0,,0.0,,0.0,,0.0
41.0,main,1854.0308446373024,1899.3945254551613,5.0,5.0,5.0,5.0,true,45.36368081785895,1.9599303307795708,9.994630732260475,1.3584206284285756,8.569650025263854,3.0457187249123763,8.543042136679333,3.410264338904426,8.482023900630338,,0.0,,0.0,,0.0,,0.0
42.0,main,1899.3945254551613,1945.0522854751916,5.0,5.0,5.0,5.0,true,45.65776002003031,4.024016262326086,13.134256180271905,2.4548339563596073,4.966117290338843,1.827882493332936,1.3114864812407632,2.5713108136108076,15.367856542549362,,0.0,,0.0,,0.0,,0.0
43.0,main,1945.0522854751916,1995.887071472515,5.0,5.0,5.0,5.0,true,50.83478599732325,2.6175426148799943,15.76069953765159,1.363946696425046,8.234491165597547,2.993530760595604,4.499393483819404,3.0170476192326987,12.348134119121369,,0.0,,0.0,,0.0,,0.0
44.0,main,1995.887071472515,2036.7318506614524,5.0,5.0,5.0,5.0,true,40.84477918893754,4.318245061336029,12.397839608723189,3.283956062458401,7.204045262498994,1.8882831770326902,3.120576731072788,3.0363673626773107,5.595465923138136,,0.0,,0.0,,0.0,,0.0
45.0,main,2036.7318506614524,2071.37361588337,5.0,5.0,5.0,5.0,true,34.64176522191747,2.8909789510180417,10.419773011655252,1.9841977478299668,3.883347449050234,3.8073500526938915,8.870507568530229,2.225148134936717,0.5604623062031351,,0.0,,0.0,,0.0,,0.0
46.0,main,2071.37361588337,2116.3058831906756,5.0,5.0,5.0,5.0,true,44.932267307305665,4.019426780769209,10.696208864815162,1.8943321018041388,9.427882028209751,3.6747141227483553,2.2505641700577144,1.217790797626094,11.75134844127524,,0.0,,0.0,,0.0,,0.0
47.0,main,2116.3058831906756,2159.92108192065,5.0,5.0,5.0,5.0,true,43.61519872997451,1.7030559183781406,18.483648312971127,2.9091778156735018,1.641847879416673,2.4809653306879227,11.914952365636054,3.8603972349728792,0.6211538722382102,,0.0,,0.0,,0.0,,0.0
48.0,main,2159.92108192065,2204.6230055220685,5.0,5.0,5.0,5.0,true,44.70192360141846,3.615599263941931,8.400377446590937,2.768665946287001,9.548785134209538,1.5784598344980623,15.336013636228927,2.8058710578425234,0.648151281819537,,0.0,,0.0,,0.0,,0.0
49.0,main,2204.6230055220685,2253.2652839619354,5.0,5.0,5.0,5.0,true,48.642278439866914,3.6743836581376854,10.625833010528368,2.491007688058289,5.931247059954785,3.4467390888476075,5.375297288412639,2.068831103832963,15.028939542094577,,0.0,,0.0,,0.0,,0.0
50.0,main,2253.2652839619354,2303.3387431671536,5.0,5.0,5.0,5.0,true,50.073459205218114,0.7658198956064552,10.555453170189594,4.506969467186991,11.907623311236875,1.885140980221422,9.73727056701,3.90078107838508,6.814400735381696,,0.0,,0.0,,0.0,,0.0
51.0,main,2303.3387431671536,2353.7793124571003,5.0,5.0,5.0,5.0,true,50.44056928994678,3.0388211009440056,14.851237104427582,2.9956364847062105,5.347415413937142,1.6240682252559964,4.636054778642574,2.415863846258162,15.531472335775106,,0.0,,0.0,,0.0,,0.0
52.0,main,2353.7793124571003,2399.5331736395683,5.0,5.0,5.0,5.0,true,45.75386118246797,0.9376325684406766,10.732653150506394,2.0778600735543478,9.937634277043799,1.7664476271302192,10.81574421541518,3.3321649648619314,6.153724305515425,,0.0,,0.0,,0.0,,0.0
53.0,main,2399.5331736395683,2450.1939485586927,5.0,5.0,5.0,5.0,true,50.66077491912438,2.840696832159665,7.569844134142841,0.8381619899646466,9.16789486036987,4.266000709839318,16.242084802927366,1.4589697158689887,8.277121873851684,,0.0,,0.0,,0.0,,0.0
54.0,main,2450.1939485586927,2496.6287626101102,5.0,5.0,5.0,5.0,true,46.43481405141756,1.3176282560566506,11.545034412574296,2.693485048488128,8.917954296805874,2.824632595341427,5.78094731154124,3.986979653065191,9.368152477544754,,0.0,,0.0,,0.0,,0.0
55.0,main,2496.6287626101102,2539.69603839504,5.0,5.0,5.0,5.0,true,43.067275784929734,3.2956033108794145,10.64134970940222,1.6545575151126286,5.105927106802028,2.66085427952612,7.357916793057029,3.6992419570301536,8.65182511312014,,0.0,,0.0,,0.0,,0.0
56.0,main,2539.69603839504,2595.9530011326046,5.0,5.0,5.0,5.0,true,56.25696273756466,1.2928931348728838,11.990713028946175,1.9720102106002741,5.862518598741644,1.2846367167990138,10.942389118306437,1.6777115211270939,21.23409040817114,,0.0,,0.0,,0.0,,0.0
57.0,main,2595.9530011326046,2638.878382683537,5.0,5.0,5.0,5.0,true,42.92538155093234,2.6218383485102095,9.971160775049611,5.07086699699812,9.396954631659355,2.1677229992856155,11.403583794960923,0.9408161296673825,1.3524378748011259,,0.0,,0.0,,0.0,,0.0
58.0,main,2638.878382683537,2682.277012742503,5.0,5.0,5.0,5.0,true,43.398630058965864,2.252702058904106,9.470655643685404,2.558615142537292,9.770917212085806,2.2557573980720917,7.081682883605936,3.6933142480065726,6.314985472068656,,0.0,,0.0,,0.0,,0.0
59.0,main,2682.277012742503,2731.3132144775236,5.0,5.0,5.0,5.0,true,49.03620173502077,2.1897991568480393,11.603550058255678,1.6551865371970962,6.843169650785512,2.2402691812312696,11.92076004030696,1.2032920037177064,11.380175106678507,,0.0,,0.0,,0.0,,0.0
60.0,main,2731.3132144775236,2775.7109405832557,5.0,5.0,5.0,5.0,true,44.39772610573209,2.699693096585179,8.48363521050851,1.9328877655234464,15.582538966901666,2.237534582686294,12.319044390127146,1.1423920933998488,0.0,,0.0,,0.0,,0.0,,0.0
61.0,main,2775.7109405832557,2822.383222589956,5.0,5.0,5.0,5.0,true,46.67228200670024,2.292288181330605,12.325102281840827,3.5259549802326546,5.584373909758142,3.2298597205531223,10.347489939026218,3.398100301842078,5.969112692116596,,0.0,,0.0,,0.0,,0.0
62.0,main,2822.383222589956,2861.9503078409507,5.0,5.0,5.0,5.0,true,39.56708525099475,2.8977613238153026,10.13854182274008,2.0458105486459317,7.569998463568936,3.8724908914905427,9.99389544941323,2.291614985482738,0.7569717658379886,,0.0,,0.0,,0.0,,0.0
63.0,main,2861.9503078409507,2903.0146464477393,5.0,5.0,5.0,5.0,true,41.064338606788624,1.6712751163613575,13.11862652481068,2.9870497855049507,6.359083041616941,2.644261426923549,4.221237288905741,2.3852158982404035,7.677589524425002,,0.0,,0.0,,0.0,,0.0
64.0,main,2903.0146464477393,2949.946743575069,5.0,5.0,5.0,5.0,true,46.9320971273296,1.456431164222522,12.681023847134838,2.141339086039352,5.699831924977843,2.834470041152599,15.801707507660012,2.5889848901624646,3.7283086659799665,,0.0,,0.0,,0.0,,0.0
65.0,main,2949.946743575069,2989.4738167802125,5.0,5.0,5.0,5.0,true,39.52707320514355,4.290151266925932,7.793718523264488,2.347663711124369,8.451302783837946,2.049279930166904,12.679464582357923,1.5032726916588217,0.41221971580716854,,0.0,,0.0,,0.0,,0.0
66.0,main,2989.4738167802125,3036.3493097146757,5.0,5.0,5.0,5.0,true,46.87549293446318,1.0784099151392184,10.86186323881384,3.8459105130787066,6.455009128580059,3.7569040661705912,14.137199431555473,5.026918425967324,1.7132782151579704,,0.0,,0.0,,0.0,,0.0
67.0,main,3036.3493097146757,3076.5981652216415,5.0,5.0,5.0,5.0,true,40.24885550696581,1.8048190542726843,8.414240759277163,1.9114897940035007,8.809606755844925,2.2090301881867163,7.008701582211415,2.6222969793529955,7.46867039381641,,0.0,,0.0,,0.0,,0.0
68.0,main,3076.5981652216415,3121.903133141824,5.0,5.0,5.0,5.0,true,45.30496792018266,1.2156809205757781,8.9549402283983,4.510425533315811,14.1905845015458,2.1926951037935396,0.0,1.5451629886374576,12.695478643915976,,0.0,,0.0,,0.0,,0.0
69.0,main,3121.903133141824,3162.800478657981,5.0,5.0,5.0,5.0,true,40.89734551615675,3.641725423977732,6.5234054385337,2.5934139802611753,16.484694676265008,1.024232923812633,0.0,1.2865459000086048,9.343327173297894,,0.0,,0.0,,0.0,,0.0
70.0,main,3162.800478657981,3207.909239124162,5.0,5.0,5.0,5.0,true,45.10876046618114,1.8204086821474448,7.079069982067722,1.5391612707057902,12.817314444803742,2.2048525956956837,6.7334269744224,3.748090152115765,9.16643636422259,,0.0,,0.0,,0.0,,0.0
71.0,main,3207.909239124162,3252.444966680233,5.0,5.0,5.0,5.0,true,44.535727556070924,2.2443343047661983,8.36998657034519,1.7031224104080138,10.880758554621025,1.8940255137399618,4.378915209621027,4.276734176978607,10.7878508155909,,0.0,,0.0,,0.0,,0.0
72.0,main,3252.444966680233,3297.1710721037257,5.0,5.0,5.0,5.0,true,44.726105423492754,1.4954753421861824,11.14671682139533,1.5984310315861876,10.988958074679886,2.5080224020102833,12.43670859785334,1.6563292070459283,2.8954639467356174,,0.0,,0.0,,0.0,,0.0
73.0,main,3297.1710721037257,3341.372188109067,5.0,5.0,5.0,5.0,true,44.20111600534119,3.9774182520163777,7.087777674440531,2.0022078556748966,11.13373570918202,3.4285218524350967,5.35086663961556,1.2025233475492314,10.018064674427478,,0.0,,0.0,,0.0,,0.0
74.0,main,3341.372188109067,3390.2727127925655,5.0,5.0,5.0,5.0,true,48.90052468349859,2.5709028857177145,9.283639950544966,3.180387343201346,13.221226589540947,2.9856054554024922,2.944974453062059,2.8675001319497824,11.84628787407928,,0.0,,0.0,,0.0,,0.0
75.0,main,3390.2727127925655,3433.165400661663,5.0,5.0,5.0,5.0,true,42.8926878690977,1.9636819781685517,11.750153706515903,2.4556721867884335,10.887573049424645,4.000708237777417,6.706113825430293,3.9048871259510634,1.2238977590413924,,0.0,,0.0,,0.0,,0.0
76.0,main,3433.165400661663,3482.745315081538,5.0,5.0,5.0,5.0,true,49.57991441987497,1.8926294301786584,10.125617386610429,2.565613813892469,6.7485891192645795,4.005628361710933,16.339084894971165,2.641741820770676,5.261009592476057,,0.0,,0.0,,0.0,,0.0
77.0,main,3482.745315081538,3532.494615933633,5.0,5.0,5.0,5.0,true,49.749300852095075,4.095010495148017,10.722761008752059,1.7091603396384016,8.2817696787547,2.9446200450884135,12.474401177923028,3.9755975483781185,5.545980558412339,,0.0,,0.0,,0.0,,0.0
78.0,main,3532.494615933633,3579.111059287041,5.0,5.0,5.0,5.0,true,46.6164433534077,3.336089884559442,14.471138418098235,3.6207336710590425,3.50424896329514,4.942640207160821,8.120561513089342,2.101314278609152,6.519716417536529,,0.0,,0.0,,0.0,,0.0
79.0,main,3579.111059287041,3622.7216628818405,5.0,5.0,5.0,5.0,true,43.61060359479961,2.63975861274821,11.023936082779073,3.4728840946718265,6.095751646948429,1.4673044960495645,6.680925604442109,2.7449585623980965,9.485084494762305,,0.0,,0.0,,0.0,,0.0
80.0,main,3622.7216628818405,3658.040422206551,5.0,5.0,5.0,5.0,true,35.3187593247103,4.945062074285943,15.740083749694804,2.5537264490744747,0.0,2.5529256208087645,6.902342907829279,2.624618523017034,0.0,,0.0,,0.0,,0.0,,0.0
81.0,main,3658.040422206551,3701.674966693789,5.0,5.0,5.0,5.0,true,43.634544487238145,2.2490709078247164,14.380664052266638,2.652856758994858,7.32426330151975,2.136613797375958,0.3899147929855644,3.944402165894644,10.556758710376016,,0.0,,0.0,,0.0,,0.0
82.0,main,3701.674966693789,3750.3141214698658,5.0,5.0,5.0,5.0,true,48.63915477607679,2.02049981879145,11.99463725044825,1.6121957173886585,7.369224457566361,1.7866042773898698,8.587068770192218,2.8393388369813692,12.429585647318618,,0.0,,0.0,,0.0,,0.0
83.0,main,3750.3141214698658,3793.3513470823987,5.0,5.0,5.0,5.0,true,43.03722561253289,1.2664917439924466,10.04778863404681,4.971916348890318,9.370283526193816,1.1183199430715831,4.6008843309386975,6.147579827912068,5.5139612574871535,,0.0,,0.0,,0.0,,0.0
84.0,main,3793.3513470823987,3842.671752768254,5.0,5.0,5.0,5.0,true,49.32040568585535,4.0554860819061105,9.979297353264883,3.55818071708336,8.85653188140077,1.6005259246071546,10.731227757801207,1.5163625400959972,9.022793429695867,,0.0,,0.0,,0.0,,0.0
85.0,main,3842.671752768254,3893.2393096972796,5.0,5.0,5.0,5.0,true,50.56755692902561,1.1472099928682837,16.127312636530405,2.3636085243601883,4.505712467374906,1.8464448899926538,9.850704798304832,3.010736746681687,11.715826872912658,,0.0,,0.0,,0.0,,0.0
86.0,main,3893.2393096972796,3934.5262692066594,5.0,5.0,5.0,5.0,true,41.28695950937981,2.943273991618753,10.71306877105053,1.4992064084949561,3.8123871148181934,1.3483979867251037,16.491317710061594,3.458965724123118,1.0203418024875646,,0.0,,0.0,,0.0,,0.0
87.0,main,3934.5262692066594,3983.0912207287283,5.0,5.0,5.0,5.0,true,48.564951522068895,2.5152067465242,12.831724788043175,3.3036301948609434,3.8898213495504024,2.396748400629349,7.639546296754361,6.331490824892626,9.65678292081384,,0.0,,0.0,,0.0,,0.0
88.0,main,3983.0912207287283,4027.048883153356,5.0,5.0,5.0,5.0,true,43.95766242462787,1.0666017300013664,10.770953097757683,1.7188331836559883,12.314125514707484,2.730887579031787,7.7176571115846855,2.162858719553242,5.475745488335633,,0.0,,0.0,,0.0,,0.0
89.0,main,4027.048883153356,4078.553502523923,5.0,5.0,5.0,5.0,true,51.504619370566616,2.38944987641662,11.547537174456465,1.6882342442413574,16.232161451010143,1.1294599856023524,11.872027504665766,2.7556131421001737,3.8901359920737377,,0.0,,0.0,,0.0,,0.0
90.0,main,4078.553502523923,4128.034630129088,5.0,5.0,5.0,5.0,true,49.48112760516551,1.449423885606393,15.717797876541226,1.9254720763647128,1.621172565469351,4.17101604565778,17.080532602605672,3.6951692392349287,3.820543313685448,,0.0,,0.0,,0.0,,0.0
91.0,main,4128.034630129088,4173.606979577088,5.0,5.0,5.0,5.0,true,45.57234944799984,2.21191359374734,12.630104755511638,3.229828210598498,3.977938061000714,2.0343655669057625,7.022312697948109,1.9684036529779405,12.497482909309838,,0.0,,0.0,,0.0,,0.0
92.0,main,4173.606979577088,4211.686612085549,5.0,5.0,5.0,5.0,true,38.079632508461145,1.577457788580432,13.580603850909938,1.1860033405064314,3.9543513936141608,3.1199427885167097,10.6762940059416,3.984979340391874,0.0,,0.0,,0.0,,0.0,,0.0
93.0,main,4211.686612085549,4261.658861535881,5.0,5.0,5.0,5.0,true,49.97224945033213,0.6071147344318888,14.272353224017024,1.9264336325177283,9.587059323799622,2.5683730692207973,3.5809740476797742,4.486382521831729,12.943558896833565,,0.0,,0.0,,0.0,,0.0
94.0,main,4261.658861535881,4313.3800558353705,5.0,5.0,5.0,5.0,true,51.72119429948907,2.1733220929263553,15.066077549159672,1.4079554853151421,0.0,2.147972541164563,17.60764983763147,2.514436158650824,10.803780634641043,,0.0,,0.0,,0.0,,0.0
95.0,main,4313.3800558353705,4362.875206696155,5.0,5.0,5.0,5.0,true,49.49515086078463,2.1297563754469593,8.803408137616316,3.0114363341153876,12.10215571703975,3.078276726346303,4.5165384708498095,1.800526007845292,14.053053091524816,,0.0,,0.0,,0.0,,0.0
96.0,main,4362.875206696155,4403.835461301146,5.0,5.0,5.0,5.0,true,40.96025460499095,1.4796906757701436,14.082471659427938,3.088204209291689,4.817257045655424,1.5281597863940988,8.034038688548208,2.334773746373685,5.595658793529765,,0.0,,0.0,,0.0,,0.0
97.0,main,4403.835461301146,4445.766242502824,5.0,5.0,5.0,5.0,true,41.930781201677746,0.8846401367227372,7.09638096301569,2.8420092095466316,17.957821321707343,1.3075621064263032,3.4885406389166747,2.3104723564802043,6.043354468862162,,0.0,,0.0,,0.0,,0.0
98.0,main,4445.766242502824,4487.136204371638,5.0,5.0,5.0,5.0,true,41.369961868814244,2.4161588511597074,11.141426470721854,3.321664297324787,5.102827844157218,1.8322217356235342,11.386831755341518,2.4703734080540016,3.698457506431623,,0.0,,0.0,,0.0,,0.0
99.0,main,4487.136204371638,4530.751282798512,5.0,5.0,5.0,5.0,true,43.61507842687388,3.3339925617001427,9.340422291846153,4.476548836103575,6.519142070014823,3.9959156175864337,1.72503587378651,2.5893937058635856,11.634627469972656,,0.0,,0.0,,0.0,,0.0
